wind_mw,solar_mw,electrolyzer_mw,h2_turbine_mw,storage_mwh_h2,gas_ccs_capacity_mw,annual_gas_generation_mwh,annual_direct_renewable_mwh,annual_h2_turbine_output_mwh,annual_curtailed_surplus_mwh,end_soc_pct,min_soc_pct,capex_total_gbp,opex_lifecycle_undiscounted_gbp,opex_lifecycle_discounted_gbp,objective_total_expenditure_gbp
0.0,0.0,15000.0,8000.0,25000000.0,8200.0,57432000.0,0.0,14400000.0,0.0,10.0,10.0,117268181818.18182,160653276308.4537,160653276308.4537,277921458126.6355
0.0,0.0,15000.0,8000.0,30000000.0,8200.0,54552000.0,0.0,17280000.0,0.0,10.0,10.0,132268181818.18182,154794140967.3337,154794140967.3337,287062322785.5155
0.0,0.0,15000.0,8200.0,5000000.0,8200.0,68952000.0,0.0,2880000.0,0.0,10.0,10.0,57478181818.181816,184239817672.9337,184239817672.9337,241717999491.1155
0.0,0.0,15000.0,8200.0,10000000.0,8200.0,66072000.0,0.0,5760000.0,0.0,10.0,10.0,72478181818.18182,178380682331.8137,178380682331.8137,250858864149.9955
0.0,0.0,15000.0,8200.0,15000000.0,8200.0,63192000.0,0.0,8640000.0,0.0,10.0,10.0,87478181818.18182,172521546990.69373,172521546990.69373,259999728808.87555
0.0,0.0,15000.0,8200.0,20000000.0,8200.0,60312000.0,0.0,11520000.0,0.0,10.0,10.0,102478181818.18182,166662411649.5737,166662411649.5737,269140593467.75552
0.0,0.0,15000.0,8200.0,25000000.0,8200.0,57432000.0,0.0,14400000.0,0.0,10.0,10.0,117478181818.18182,160803276308.4537,160803276308.4537,278281458126.6355
0.0,0.0,15000.0,8200.0,30000000.0,8200.0,54552000.0,0.0,17280000.0,0.0,10.0,10.0,132478181818.18182,154944140967.3337,154944140967.3337,287422322785.5155
0.0,0.0,20000.0,2000.0,5000000.0,8200.0,68952000.0,0.0,2880000.0,0.0,10.0,10.0,58468181818.181816,185036246244.36227,185036246244.36227,243504428062.5441
0.0,0.0,20000.0,2000.0,10000000.0,8200.0,66072000.0,0.0,5760000.0,0.0,10.0,10.0,73468181818.18182,179177110903.24228,179177110903.24228,252645292721.4241
0.0,0.0,20000.0,2000.0,15000000.0,8200.0,63192000.0,0.0,8640000.0,0.0,10.0,10.0,88468181818.18182,173317975562.12228,173317975562.12228,261786157380.3041
